CustomerID,BirthYear,Age,Education,Marital_Status,Income,NumberOfKidsAtHome,NumberOfTeensAtHome,TotalNumberOfChildren,EnrollmentDate,DaysSinceEnrollment,Recency,HasComplained,AmountSpentOnWines,AmountSpentOnFruits,AmountSpentOnMeat,AmountSpentOnFish,AmountSpentOnSweets,AmountSpentOnGold,TotalSpending,NumberOfDealsPurchases,NumberOfWebPurchases,NumberOfCatalogPurchases,NumberOfStorePurchases,TotalNumberOfPurchases,NumberOfWebVisitsPerMonth,AcceptedCampaign1,AcceptedCampaign2,AcceptedCampaign3,AcceptedCampaign4,AcceptedCampaign5,AcceptedLastCampaign,TotalAcceptedCampaigns
5610,1965,49,Graduation,Together,33456,1,1,2,2014-04-21,69,58,0,7,3,10,8,1,7,36,2,1,0,3,6,7,0,0,0,0,0,0,0
6460,1982,32,Graduation,Married,28718,1,0,1,2013-07-13,351,78,0,12,4,6,11,8,16,57,2,2,0,3,7,8,0,0,0,0,0,0,0
1349,1970,44,Graduation,Married,50447,2,0,2,2014-04-21,69,4,0,85,7,24,2,3,27,148,1,3,1,3,8,6,0,0,0,0,0,0,0
1880,1959,55,PhD,Together,53537,1,1,2,2014-01-30,150,17,0,81,0,6,0,0,6,93,2,2,1,3,8,5,0,0,0,0,0,0,0
641,1967,47,Graduation,Single,52074,0,1,1,2014-04-04,86,77,0,59,0,12,0,0,48,119,1,2,2,2,7,4,0,0,1,0,0,0,1
8717,1975,39,PhD,Married,80427,0,1,1,2012-09-12,655,56,0,1149,71,449,69,71,26,1835,1,11,8,8,28,5,0,0,0,0,0,0,0
10314,1948,66,PhD,Married,83837,0,0,0,2012-12-16,560,79,0,847,66,119,86,89,111,1318,1,9,10,5,25,4,1,0,0,1,0,1,3
10854,1970,44,PhD,Married,38853,1,1,2,2014-05-23,37,90,0,29,0,14,0,0,2,45,2,2,0,3,7,7,0,0,0,0,0,0,0
10492,1959,55,Graduation,Together,38285,2,1,3,2014-06-24,5,96,0,2,0,5,2,0,1,10,1,0,0,3,4,2,0,0,0,0,0,0,0
6935,1951,63,2n Cycle,Married,78497,0,0,0,2013-12-01,210,44,0,207,26,447,75,0,223,978,1,5,7,12,25,2,1,0,0,0,0,0,1
7698,1976,38,PhD,Married,51650,0,1,1,2014-05-11,49,81,0,152,3,22,2,5,7,191,1,4,1,4,10,5,0,0,0,0,0,0,0
3559,1988,26,2n Cycle,Married,16248,1,0,1,2014-05-10,50,77,0,12,11,10,3,12,9,57,3,2,1,3,9,6,0,0,0,0,0,0,0
10562,1946,68,Master,Married,66835,0,0,0,2013-09-28,274,21,0,620,26,195,34,17,141,1033,1,6,4,13,24,2,0,0,0,0,0,0,0
10796,1984,30,Master,Married,30477,1,0,1,2014-01-22,158,16,0,47,1,6,0,0,12,66,1,1,1,3,6,6,0,0,0,0,0,0,0
2563,1961,53,Basic,Married,28249,0,0,0,2014-06-15,14,80,0,1,9,7,2,14,10,43,1,2,0,3,6,6,0,0,0,0,0,0,0
3518,1983,31,Graduation,Married,25271,1,0,1,2012-12-05,571,45,0,10,1,18,10,4,7,50,1,1,1,2,5,9,0,0,0,0,0,0,0
5823,1970,44,PhD,Single,32303,0,1,1,2014-03-08,113,63,0,35,0,2,0,0,2,39,2,1,0,4,7,5,0,0,0,0,0,0,0
3934,1966,48,Graduation,Married,61286,0,1,1,2013-08-02,331,34,0,356,0,107,19,9,117,608,2,7,1,8,18,5,0,0,0,0,0,0,0
6982,1976,38,Graduation,Married,74068,0,0,0,2013-03-19,467,14,0,783,30,537,140,76,15,1581,1,4,10,9,24,2,0,0,0,0,0,0,0
6431,1964,50,PhD,Married,45759,1,1,2,2013-02-23,491,13,0,42,1,18,3,0,4,68,2,2,0,3,7,7,0,0,0,0,0,0,0
9733,1978,36,Basic,Together,24882,1,0,1,2012-09-09,658,52,0,1,4,10,29,0,36,80,1,1,1,2,5,6,0,0,1,0,0,0,1
5602,1989,25,PhD,Together,66973,0,0,0,2013-05-17,408,98,0,466,22,432,147,113,102,1282,1,8,7,12,28,3,0,0,0,0,0,0,0
1324,1988,26,Graduation,Married,38872,1,0,1,2013-05-30,395,93,0,23,3,21,3,19,22,91,2,3,0,3,8,8,0,0,0,0,0,0,0
326,1973,41,Graduation,Married,51148,1,1,2,2013-02-18,496,38,0,235,6,45,8,9,12,315,4,5,1,6,16,6,0,0,0,0,0,0,0
7224,1977,37,Graduation,Married,31353,1,1,2,2013-12-29,182,24,0,10,0,10,3,1,7,31,2,1,1,2,6,8,0,0,0,0,0,0,0
6999,1980,34,Master,Married,69661,0,0,0,2014-05-13,47,80,0,656,16,106,32,16,8,834,1,7,3,12,23,3,0,0,0,0,0,0,0
9938,1954,60,Graduation,Married,80067,0,0,0,2013-09-19,283,82,0,519,17,813,27,173,51,1600,1,4,6,6,17,2,0,0,0,0,1,0,1
6422,1954,60,Graduation,Married,86718,0,0,0,2013-01-17,528,20,0,344,189,482,50,33,172,1270,1,5,6,5,17,2,0,0,0,0,0,0,0
3182,1973,41,PhD,Single,46854,1,1,2,2014-03-31,90,81,0,96,1,79,7,1,79,263,6,5,1,3,15,8,0,0,1,0,0,1,2
7300,1952,62,Graduation,Divorced,69142,0,1,1,2014-06-29,0,50,0,448,4,34,6,4,39,535,3,8,1,7,19,5,0,0,0,1,0,0,1
10424,1968,46,Graduation,Single,75922,0,0,0,2013-12-09,202,60,0,265,138,553,224,23,92,1295,1,4,4,9,18,1,0,0,0,0,0,0,0
8727,1978,36,Graduation,Divorced,63693,0,1,1,2013-10-14,258,63,0,587,43,337,42,87,54,1150,3,11,6,9,29,6,0,0,0,0,0,0,0
2798,1977,37,PhD,Together,102160,0,0,0,2012-11-02,604,54,0,763,29,138,76,176,58,1240,0,7,9,10,26,4,1,0,0,1,1,1,4
1030,1965,49,PhD,Single,40637,1,1,2,2013-07-17,347,72,0,22,0,13,0,0,3,38,2,1,0,3,6,7,0,0,0,0,0,0,0
624,1984,30,Master,Single,18890,0,0,0,2012-11-10,596,5,0,6,4,1,7,2,15,35,1,0,1,2,4,6,0,0,1,0,0,1,2
5176,1988,26,Graduation,Together,29604,1,0,1,2013-12-08,203,88,0,7,6,13,7,6,14,53,1,1,0,3,5,9,0,0,1,0,0,0,1
5552,1963,51,Master,Divorced,48721,1,1,2,2013-05-13,412,50,0,81,18,113,47,13,21,293,6,4,2,5,17,6,0,0,0,0,0,0,0
868,1966,48,Graduation,Married,44794,0,1,1,2014-06-08,21,99,0,54,0,7,0,0,4,65,1,2,0,3,6,6,0,0,0,0,0,0,0
380,1954,60,Graduation,Divorced,64497,0,1,1,2012-09-10,657,17,0,1170,48,320,42,32,192,1804,5,11,4,9,29,8,0,0,1,0,0,1,2
2677,1956,58,Graduation,Together,46097,0,1,1,2013-03-31,455,11,0,72,24,68,65,4,8,241,5,3,1,6,15,4,0,0,0,0,0,0,0
6521,1954,60,Graduation,Together,77972,0,0,0,2014-03-18,103,18,0,613,22,319,33,102,12,1101,1,4,6,9,20,1,0,0,0,0,0,0,0
6927,1968,46,PhD,Married,44377,1,1,2,2012-10-05,632,70,0,224,0,30,0,0,10,264,8,5,1,5,19,8,0,0,0,0,0,0,0
2877,1974,40,Master,Together,46014,1,1,2,2013-01-21,524,21,0,410,0,59,19,9,44,541,10,7,1,8,26,7,0,0,0,0,0,0,0
0,1985,29,Graduation,Married,70951,0,0,0,2013-05-04,421,66,0,239,10,554,254,87,54,1198,1,3,4,9,17,1,0,0,0,0,0,0,0
1584,1977,37,Graduation,Married,41443,1,0,1,2014-04-01,89,79,0,171,7,171,25,19,89,482,6,8,1,5,20,8,0,0,0,0,0,0,0
7264,1978,36,2n Cycle,Single,52195,2,1,3,2014-05-12,48,2,0,12,0,4,0,0,1,17,1,1,0,2,4,8,0,0,0,0,0,0,0
6274,1948,66,Master,Married,83790,0,0,0,2013-11-15,226,81,0,1076,16,417,42,48,16,1615,1,8,10,6,25,3,0,0,0,1,1,0,2
1377,1954,60,Master,Widow,44551,0,1,1,2013-08-31,302,24,0,182,4,33,0,0,66,285,2,4,1,5,12,7,0,0,0,0,0,0,0
454,1980,34,Graduation,Together,69508,1,0,1,2012-11-14,592,48,0,824,32,162,42,32,43,1135,2,11,4,11,28,6,0,0,0,0,0,0,0
1755,1988,26,2n Cycle,Together,45204,1,0,1,2014-04-11,79,93,0,30,11,25,29,1,18,114,1,1,1,4,7,3,0,0,0,0,0,0,0
2075,1969,45,Graduation,Married,72460,0,0,0,2013-11-14,227,56,0,377,10,540,80,30,10,1047,1,3,5,7,16,1,0,0,0,0,0,0,0
4785,1970,44,PhD,Together,77622,0,2,2,2014-04-14,76,3,0,520,7,154,19,0,14,714,2,6,3,11,22,3,0,0,0,0,0,0,0
9076,1980,34,PhD,Married,30732,1,0,1,2013-01-05,540,44,0,155,1,25,0,1,3,185,4,4,1,4,13,8,0,0,0,0,0,0,0
7079,1962,52,Graduation,Divorced,63887,0,1,1,2012-09-08,659,38,0,897,23,207,15,11,92,1245,5,9,6,12,32,6,0,0,0,0,0,0,0
4653,1978,36,Graduation,Together,42011,1,0,1,2013-03-26,460,46,0,131,0,16,2,1,39,189,4,3,1,4,12,8,0,0,0,0,0,0,0
7375,1976,38,Graduation,Together,51369,0,1,1,2012-10-25,612,84,0,297,7,79,0,11,182,576,2,8,2,4,16,8,0,0,0,0,0,0,0
709,1952,62,Graduation,Divorced,51537,0,1,1,2012-12-09,567,27,0,787,20,204,0,0,92,1103,3,2,2,11,18,8,0,0,0,0,0,0,0
460,1972,42,PhD,Married,79930,0,0,0,2012-08-08,690,72,0,792,86,740,67,51,17,1753,1,3,5,8,17,2,0,0,0,0,0,0,0
3726,1986,28,PhD,Together,34320,1,0,1,2014-02-16,133,66,0,4,1,9,3,0,0,17,1,1,0,2,4,8,0,0,0,0,0,0,0
6798,1966,48,Graduation,Single,37070,1,1,2,2013-03-20,466,30,0,231,7,137,4,15,39,433,9,5,1,8,23,7,0,0,0,0,0,1,1
5341,1962,52,2n Cycle,Divorced,81975,0,1,1,2013-01-05,540,2,0,983,76,184,180,138,27,1588,1,6,3,4,14,7,0,0,0,0,1,0,1
1606,1971,43,Graduation,Together,38590,1,0,1,2013-05-15,410,65,0,3,1,8,4,3,3,22,1,1,0,2,4,8,0,0,0,0,0,0,0
9617,1951,63,Graduation,Single,15033,0,0,0,2014-04-16,74,37,0,0,4,5,6,0,4,19,1,1,0,3,5,3,0,0,0,0,0,0,0
3233,1965,49,PhD,Married,62745,0,1,1,2013-03-23,463,89,0,562,21,464,28,10,32,1117,3,7,8,11,29,5,0,0,0,0,0,0,0
89,1975,39,2n Cycle,Married,22212,1,0,1,2013-12-09,202,49,0,5,9,20,6,8,21,69,2,2,0,4,8,6,0,0,0,0,0,0,0
2936,1982,32,Master,Together,23661,1,0,1,2013-12-04,207,46,0,18,0,4,0,0,1,23,1,1,0,3,5,7,0,0,0,0,0,0,0
9449,1958,56,PhD,Single,79761,0,1,1,2013-10-04,268,32,0,415,5,124,15,35,11,605,1,5,2,11,19,3,0,0,0,0,0,0,0
7297,1973,41,Graduation,Single,7500,1,0,1,2013-12-26,185,54,0,5,3,10,12,7,20,57,4,3,1,3,11,7,0,0,0,0,0,0,0
313,1968,46,Graduation,Widow,73455,0,0,0,2013-10-28,244,98,0,901,61,757,186,163,20,2088,1,6,5,10,22,3,0,0,0,1,0,0,1
9940,1958,56,Graduation,Together,64961,0,1,1,2012-12-23,553,97,0,382,114,276,75,124,38,1009,2,6,4,4,16,3,0,0,0,0,0,0,0
10735,1971,43,Graduation,Single,22804,1,0,1,2013-07-31,333,75,0,14,1,7,2,1,1,26,1,2,0,2,5,9,0,0,0,0,0,0,0
9529,1990,24,Graduation,Married,73687,0,0,0,2013-11-28,213,8,0,559,153,503,218,13,181,1627,1,3,9,9,22,2,1,0,0,0,0,1,2
6439,1958,56,Graduation,Married,61074,0,1,1,2012-08-17,681,37,0,789,0,133,0,28,152,1102,7,11,5,8,31,7,0,0,0,0,0,0,0
7411,1964,50,PhD,Married,31686,1,1,2,2014-06-05,24,31,0,11,0,5,0,0,1,17,2,1,0,3,6,6,0,0,0,0,0,0,0
2176,1972,42,Graduation,Married,80134,1,0,1,2013-05-20,405,40,0,1218,16,272,104,0,80,1690,2,5,3,6,16,6,1,0,0,1,1,1,4
9265,1953,61,Graduation,Married,75027,0,1,1,2013-01-09,536,74,0,925,64,179,133,12,77,1390,2,9,4,6,21,5,0,0,0,0,0,0,0
8867,1988,26,PhD,Married,67546,0,0,0,2012-08-31,667,90,0,864,134,768,150,38,172,2126,1,4,10,5,20,3,0,0,0,0,0,0,0
8932,1969,45,Master,Together,65176,0,1,1,2012-10-29,608,57,0,960,28,183,220,70,70,1531,4,9,6,6,25,6,0,0,0,0,0,0,0
10236,1975,39,Master,Single,31160,1,0,1,2013-09-16,286,59,0,16,3,25,6,1,13,64,2,2,0,3,7,8,0,0,0,0,0,0,0
6340,1985,29,Graduation,Single,29938,1,0,1,2013-10-27,245,52,0,3,3,7,0,2,11,26,2,1,0,3,6,6,0,0,0,0,0,0,0
10089,1974,40,Graduation,Divorced,102692,0,0,0,2013-04-05,450,5,0,168,148,444,32,172,148,1112,1,6,9,13,29,2,1,1,0,1,1,1,5
2227,1958,56,2n Cycle,Together,26490,0,0,0,2012-09-22,645,92,0,45,47,52,21,20,25,210,2,3,1,5,11,6,0,0,0,0,0,0,0
10992,1967,47,Graduation,Together,75702,1,1,2,2012-08-29,669,77,0,650,28,353,45,42,30,1148,5,4,6,11,26,8,0,0,0,0,0,0,0
5304,1974,40,PhD,Single,30899,1,0,1,2012-10-13,624,35,0,24,0,8,0,0,1,33,2,1,0,3,6,6,0,0,0,0,0,0,0
309,1961,53,PhD,Together,63342,0,1,1,2012-10-16,621,48,0,918,21,118,13,10,21,1101,3,8,3,5,19,6,0,0,0,1,0,0,1
3406,1964,50,Graduation,Single,45989,0,1,1,2012-10-22,615,97,0,138,33,87,28,24,12,322,4,3,2,7,16,3,0,0,0,0,0,0,0
2661,1964,50,Graduation,Single,18701,1,1,2,2013-06-04,390,95,0,12,4,2,10,6,10,44,4,2,0,4,10,5,0,0,0,0,0,0,0
3153,1957,57,PhD,Single,40737,2,1,3,2013-12-08,203,24,0,11,0,4,0,0,2,17,1,1,0,2,4,8,0,0,0,0,0,0,0
10264,1979,35,Graduation,Divorced,15287,1,0,1,2012-10-10,627,60,0,1,2,8,4,3,13,31,2,1,1,2,6,7,0,0,1,0,0,1,2
1184,1968,46,PhD,Divorced,69674,0,2,2,2013-05-22,403,46,0,554,41,215,11,0,24,845,3,10,2,10,25,5,0,0,0,0,0,0,0
4200,1970,44,Master,Married,44159,1,0,1,2014-06-17,12,85,0,167,2,62,24,13,7,275,4,4,1,6,15,5,0,0,0,0,0,0,0
9396,1978,36,PhD,Married,37717,1,0,1,2012-11-23,583,31,0,9,0,6,4,1,5,25,1,1,0,2,4,9,0,0,0,0,0,0,0
2387,1952,62,Master,Together,43776,1,1,2,2013-02-03,511,9,0,177,2,71,3,2,20,275,6,5,2,4,17,8,0,0,0,0,0,1,1
6690,1966,48,Master,Married,38179,1,1,2,2013-03-14,472,30,0,38,4,22,4,2,20,90,4,3,1,3,11,7,0,0,0,0,0,0,0
1225,1963,51,Graduation,Married,80124,0,0,0,2014-06-26,3,47,0,483,84,398,205,84,241,1495,1,3,7,8,19,1,0,0,1,0,0,0,1
9703,1970,44,PhD,Married,38097,1,1,2,2012-10-15,622,70,0,77,2,35,0,1,69,184,4,3,2,2,11,7,0,0,1,0,0,1,2
291,1970,44,Graduation,Married,72940,0,0,0,2013-06-19,375,13,0,182,74,298,162,149,116,981,1,3,3,6,13,1,0,0,0,0,0,0,0
4557,1970,44,Graduation,Together,22070,1,0,1,2013-10-04,268,11,0,10,7,19,8,2,21,67,2,2,2,2,8,6,0,0,0,0,0,0,0
2379,1953,61,Graduation,Single,69267,0,0,0,2012-09-22,645,31,0,778,44,499,95,73,146,1635,2,3,4,5,14,7,0,0,0,0,0,1,1
5726,1983,31,Master,Single,31788,1,0,1,2014-03-20,101,15,1,16,7,23,0,8,6,60,3,3,0,4,10,5,0,0,0,0,0,0,0
3066,1975,39,PhD,Together,61905,0,1,1,2014-02-04,145,2,0,167,0,43,6,2,13,231,2,4,2,4,12,5,0,0,0,0,0,0,0
6336,1960,54,Graduation,Married,29315,1,1,2,2014-04-06,84,55,0,13,2,14,8,7,4,48,4,2,0,4,10,6,0,0,0,0,0,0,0
10967,1963,51,Graduation,Divorced,33378,1,1,2,2013-02-06,508,38,0,33,6,40,3,7,10,99,3,2,0,4,9,7,0,0,0,0,0,0,0
2304,1963,51,PhD,Together,66313,0,1,1,2013-09-16,286,86,0,625,7,99,10,22,7,770,2,6,3,12,23,4,0,0,0,0,0,0,0
3445,1956,58,Graduation,Single,60714,0,0,0,2013-01-17,528,56,0,216,162,224,101,92,162,957,2,7,4,10,23,5,0,0,0,0,0,1,1
7828,1981,33,Master,Together,77882,0,0,0,2014-04-30,60,29,0,68,129,396,188,22,15,818,1,3,3,5,12,1,0,0,0,0,0,0,0
3762,1986,28,PhD,Single,69867,0,0,0,2013-04-02,453,30,0,196,0,512,33,130,54,925,1,3,5,8,17,1,1,0,0,0,0,1,2
4391,1968,46,Master,Divorced,63841,0,1,1,2013-04-21,434,64,0,635,15,100,20,7,131,908,1,9,3,9,22,6,0,0,0,0,0,0,0
4669,1981,33,Basic,Married,24480,1,0,1,2013-02-11,503,46,0,4,19,9,28,25,17,102,3,3,0,4,10,7,0,0,0,0,0,0,0
10144,1976,38,Graduation,Together,51369,0,1,1,2012-10-25,612,84,0,297,7,79,0,11,182,576,2,8,2,4,16,8,0,0,0,0,0,0,0
8652,1946,68,Graduation,Together,37760,0,0,0,2012-08-31,667,20,0,84,5,38,150,12,28,317,2,4,1,6,13,7,0,0,0,0,0,0,0
1672,1974,40,PhD,Together,65640,0,1,1,2014-03-01,120,74,0,204,7,149,20,15,66,461,1,5,1,8,15,2,0,0,0,0,0,0,0
8962,1975,39,Master,Married,44319,1,1,2,2014-04-17,73,18,0,26,0,8,0,0,3,37,2,2,0,3,7,5,0,0,0,0,0,0,0
9974,1974,40,Graduation,Married,30631,1,0,1,2013-07-12,352,75,0,15,6,20,4,5,20,70,1,3,1,2,7,7,0,0,0,0,0,0,0
10983,1952,62,Graduation,Together,75278,0,0,0,2013-01-29,516,17,0,304,98,230,150,74,74,930,1,6,3,13,23,3,0,0,0,0,0,0,0
8148,1956,58,Master,Together,50898,1,1,2,2013-01-08,537,88,0,285,28,242,55,114,135,859,13,6,2,12,33,5,0,0,0,0,0,0,0
10102,1966,48,Graduation,Widow,79946,0,0,0,2014-05-12,48,19,0,395,183,565,166,141,28,1478,1,5,11,5,22,3,0,0,0,0,0,0,0
4697,1949,65,Master,Divorced,35416,0,0,0,2013-06-13,381,62,0,248,3,81,4,3,51,390,3,7,1,5,16,8,0,0,0,0,0,0,0
9262,1984,30,2n Cycle,Together,32414,0,0,0,2013-07-04,360,11,0,20,6,5,0,9,12,52,1,1,0,3,5,7,0,0,1,0,0,0,1
7254,1969,45,Graduation,Together,38361,1,0,1,2013-12-27,184,74,0,39,0,56,20,8,14,137,3,3,1,3,10,7,0,0,0,0,0,0,0
4543,1980,34,Graduation,Married,82497,0,0,0,2012-10-31,606,32,0,777,129,573,216,21,203,1919,1,2,7,9,19,4,0,0,0,0,1,0,1
4927,1971,43,Graduation,Together,16626,2,0,2,2014-01-15,165,76,0,8,3,22,21,1,13,68,3,3,0,3,9,9,0,0,0,0,0,0,0
10451,1965,49,Graduation,Together,29672,1,1,2,2013-03-12,474,6,0,9,1,3,0,4,8,25,1,0,0,3,4,6,0,0,0,0,0,0,0
2926,1952,62,Master,Together,55951,0,1,1,2012-08-23,675,62,0,1241,0,80,0,13,40,1374,3,3,6,11,23,8,0,1,0,1,0,0,2
2874,1988,26,2n Cycle,Divorced,35388,1,0,1,2013-03-07,479,20,0,6,4,7,4,3,8,32,1,1,0,3,5,7,0,0,0,0,0,0,0
9738,1986,28,Master,Together,42386,1,0,1,2013-01-13,532,43,0,65,4,16,0,4,11,100,1,3,0,3,7,8,0,0,0,0,0,0,0
7119,1982,32,Graduation,Single,68627,0,0,0,2013-01-12,533,45,0,395,15,263,60,54,38,825,1,2,3,6,12,1,0,0,0,0,0,0,0
3924,1965,49,PhD,Divorced,57912,0,1,1,2014-03-17,104,34,0,801,0,80,0,0,35,916,5,8,3,12,28,5,0,0,0,1,0,0,1
5827,1958,56,Graduation,Divorced,35246,1,1,2,2014-04-16,74,53,0,36,0,12,2,2,10,62,4,3,1,3,11,5,0,0,0,0,0,0,0
5596,1956,58,2n Cycle,Together,58821,0,1,1,2013-10-12,260,44,0,513,14,154,19,0,28,728,1,9,2,9,21,6,0,0,0,0,0,0,0
10812,1978,36,PhD,Married,46377,1,0,1,2014-03-01,120,89,0,37,0,46,4,3,0,90,1,2,1,3,7,4,0,0,0,0,0,0,0
1717,1988,26,Graduation,Single,39747,1,0,1,2014-04-13,77,43,0,80,15,93,20,13,52,273,3,5,1,4,13,8,0,0,0,0,0,0,0
9491,1984,30,Graduation,Together,23976,1,0,1,2013-12-27,184,68,0,14,1,21,2,3,25,66,3,3,1,3,10,7,0,0,0,0,0,0,0
9274,1961,53,Master,Married,80950,0,0,0,2013-03-28,458,44,0,525,147,112,219,147,63,1213,1,6,7,9,23,2,1,0,0,0,0,0,1
6609,1966,48,Graduation,Widow,27038,0,0,0,2012-09-18,649,64,0,1,26,25,17,23,15,107,1,3,0,3,7,9,0,0,0,0,0,1,1
6963,1947,67,Graduation,Single,77457,0,0,0,2014-03-05,116,85,0,675,11,400,15,45,11,1157,1,2,5,10,18,1,0,0,0,0,1,0,1
4440,1964,50,Master,Married,64100,0,1,1,2013-09-10,292,93,0,509,0,27,0,0,10,546,1,8,3,6,18,7,0,0,0,1,0,0,1
1379,1992,22,Master,Together,42670,0,0,0,2013-04-27,428,12,0,154,2,46,20,4,15,241,1,4,2,4,11,4,0,0,0,0,0,0,0
10032,1976,38,Graduation,Divorced,12571,1,0,1,2014-01-18,162,86,0,3,5,14,2,12,17,53,4,3,1,3,11,6,0,0,0,0,0,0,0
2826,1967,47,Graduation,Married,22574,2,1,3,2013-10-28,244,28,0,25,0,8,2,0,2,37,2,2,0,3,7,7,0,0,0,0,0,0,0
2437,1989,25,Graduation,Married,0,0,0,0,2013-06-03,391,69,0,861,138,461,60,30,61,1611,1,6,5,12,24,3,1,0,0,1,0,0,2
6320,1976,38,Master,Single,70893,0,0,0,2013-02-06,508,42,0,768,44,561,77,44,14,1508,1,6,6,10,23,3,0,0,0,0,0,0,0
3050,1966,48,Graduation,Married,54198,1,1,2,2013-12-17,194,13,0,185,0,28,3,2,17,235,6,3,1,6,16,4,0,0,0,0,0,0,0
231,1956,58,Master,Together,28839,1,1,2,2014-03-11,110,86,0,24,0,7,0,0,1,32,2,2,0,3,7,5,0,0,0,0,0,0,0
2392,1972,42,Graduation,Married,40321,1,1,2,2013-07-29,335,59,0,44,4,21,6,0,27,102,2,3,0,3,8,7,0,0,0,0,0,0,0
9478,1985,29,Graduation,Single,66503,1,0,1,2012-08-14,684,30,0,91,64,128,65,3,50,401,2,4,3,6,15,3,0,0,0,0,0,0,0
113,1951,63,Graduation,Married,30833,1,1,2,2013-07-16,348,33,0,11,0,7,3,1,6,28,2,1,0,3,6,5,0,0,0,0,0,0,0
2863,1970,44,Graduation,Single,0,1,2,3,2013-08-23,310,67,0,738,20,172,52,50,20,1052,6,2,3,10,21,7,1,0,0,1,0,0,2
1802,1971,43,Graduation,Married,64795,0,1,1,2013-01-17,528,23,0,412,5,119,38,29,77,680,3,3,3,12,21,2,0,0,0,0,0,0,0
520,1974,40,Graduation,Married,34421,1,0,1,2013-07-01,363,81,0,3,3,7,6,2,9,30,1,1,0,2,4,7,0,0,0,0,0,0,0
8275,1965,49,PhD,Divorced,47025,1,1,2,2014-02-09,140,6,0,16,0,3,0,0,1,20,1,1,0,2,4,7,0,0,0,0,0,0,0
9750,1961,53,PhD,Divorced,64325,0,1,1,2013-02-07,507,41,0,731,60,353,78,12,73,1307,5,10,3,5,23,7,0,0,0,0,0,0,0
2607,1953,61,Graduation,Single,40464,0,1,1,2013-01-11,534,78,0,424,17,118,7,23,41,630,6,8,2,8,24,8,0,0,0,0,0,0,0
7214,1957,57,Graduation,Married,62187,0,0,0,2013-07-05,359,49,0,792,0,275,45,45,126,1283,1,4,8,5,18,3,0,0,0,0,0,0,0
5835,1976,38,PhD,Divorced,14849,1,0,1,2013-07-02,362,39,0,21,2,28,3,2,9,65,3,2,0,4,9,8,0,0,0,0,0,0,0
3896,1984,30,Graduation,Married,27255,1,0,1,2013-11-07,234,3,0,22,1,11,0,1,2,37,1,1,0,3,5,7,0,0,0,0,0,0,0
10350,1950,64,PhD,Married,54432,2,1,3,2013-05-09,416,37,0,33,0,5,0,0,0,38,1,1,0,3,5,4,0,0,0,0,0,0,0
7786,1986,28,PhD,Single,29999,1,0,1,2013-02-13,501,22,0,68,7,59,10,5,11,160,4,3,1,4,12,8,0,0,0,0,0,0,0
2861,1983,31,Graduation,Single,24072,1,0,1,2013-04-16,439,79,0,9,1,6,3,0,4,23,1,1,0,2,4,8,0,0,0,0,0,0,0
663,1989,25,PhD,Single,33996,0,0,0,2013-09-11,291,46,0,40,2,15,8,0,6,71,1,1,1,3,6,4,0,0,0,0,0,0,0
10675,1956,58,PhD,Married,66334,0,1,1,2013-04-03,452,82,0,909,11,218,0,0,23,1161,2,9,3,5,19,5,0,0,0,0,0,1,1
2521,1971,43,Master,Married,35178,1,0,1,2013-01-10,535,10,0,23,1,13,2,2,18,59,1,1,1,2,5,7,0,0,1,0,0,1,2
9592,1983,31,Graduation,Together,22010,1,0,1,2013-06-30,364,51,0,11,2,9,3,0,8,33,2,2,0,3,7,8,0,0,0,0,0,0,0
10151,1960,54,Graduation,Divorced,62204,0,2,2,2012-09-12,655,38,0,317,46,247,151,46,139,946,1,4,5,12,22,3,0,0,0,0,0,0,0
7381,1968,46,Graduation,Divorced,75693,0,0,0,2012-12-06,570,10,0,797,153,293,72,97,30,1442,1,11,4,6,22,4,1,0,0,1,1,1,4
4099,1972,42,Graduation,Married,30675,1,0,1,2012-11-12,594,14,0,10,2,16,11,2,21,62,1,1,0,3,5,8,0,0,0,0,0,0,0
9560,1965,49,Graduation,Together,83003,0,0,0,2013-03-03,483,18,0,856,61,570,40,25,122,1674,1,7,6,8,22,3,0,0,0,0,1,1,2
10172,1988,26,Graduation,Single,68655,0,0,0,2012-08-10,688,95,0,456,19,832,75,118,38,1538,1,4,5,11,21,3,0,0,0,0,0,0,0
11191,1986,28,Graduation,Divorced,41411,0,0,0,2013-12-07,204,11,0,37,32,38,11,3,18,139,1,2,1,4,8,6,0,0,0,0,0,0,0
9707,1969,45,PhD,Married,55212,0,1,1,2012-11-23,583,65,0,1103,0,45,0,0,34,1182,3,4,2,11,20,8,0,1,0,1,0,0,2
6245,1950,64,PhD,Together,59292,0,1,1,2013-06-13,381,71,0,378,14,68,19,14,14,507,2,3,5,8,18,3,0,0,0,0,0,0,0
8234,1973,41,Basic,Together,27190,1,0,1,2013-08-15,318,13,0,1,6,7,0,1,3,18,1,1,0,2,4,8,0,0,1,0,0,1,2
1411,1952,62,Graduation,Divorced,82623,0,0,0,2013-11-10,231,58,0,204,34,204,172,153,173,940,1,2,9,4,16,1,0,0,0,0,0,0,0
8553,1965,49,Graduation,Married,44300,1,1,2,2013-06-23,371,65,0,30,0,9,0,0,3,42,2,1,0,3,6,6,0,0,0,0,0,0,0
1826,1970,44,Graduation,Divorced,84835,0,0,0,2014-06-16,13,0,0,189,104,379,111,189,218,1190,1,4,4,6,15,1,0,0,0,0,0,1,1
